frequency,intensity
0,16.015352599067047
1,10.942639132295206
2,10.92934694316177
3,10.819617371617843
4,11.088941248728194
5,11.029957638589083
6,10.981281027608244
7,11.059766088197009
8,10.993334931541698
9,11.069784738573176
10,11.094859908001016
11,11.106028354327943
12,11.091377444582346
13,11.092501309147535
14,11.130131762843025
15,11.090664964297142
16,11.113977247772057
17,11.110986946492593
18,11.049197886071159
19,10.97635443434915
20,10.892873088641412
21,10.795218007818315
22,10.648225009236914
23,10.522565817199933
24,10.303970321056793
25,10.035590336536805
26,9.676380038748158
27,9.30050037286112
28,9.108441162778508
29,9.237621479979596
30,9.544874285672284
31,9.753970617588207
32,9.951819286271569
33,10.098477138597755
34,10.115135845934194
35,10.220677765950962
36,10.295862090365357
37,10.341591137023604
38,10.38772959703388
39,10.388829769381477
40,10.4323417242591
41,10.456742379689604
42,10.469858687489502
43,10.456196995635775
44,10.483482503637765
45,10.424783004516543
46,10.425562302969647
47,10.381375837121325
48,10.346299087042102
49,10.302356524496211
50,10.209926163251442
51,10.137175139527919
52,10.045805331182603
53,9.901666555376915
54,9.793426050265657
55,9.61642639525308
56,9.429412872572826
57,9.22303967502615
58,8.999351157219715
59,8.672770078461557
60,8.371571883288764
61,8.285509464578215
62,8.497296573382895
63,8.75066132406273
64,8.91688522542361
65,9.122954308541555
66,9.246266428177975
67,9.329246093836737
68,9.414636841157666
69,9.487762130051307
70,9.523149018283961
71,9.565966828591446
72,9.56556589215284
73,9.581767423225852
74,9.576174394472378
75,9.586637457290738
76,9.550859566695777
77,9.50031360226117
78,9.457684146615744
79,9.41579414866436
80,9.360453094630055
81,9.293791953621856
82,9.20219843408999
83,9.115053805070824
84,9.004794773342054
85,8.890116172252329
86,8.731090923104947
87,8.568389530707314
88,8.415634595122278
89,8.214324314798402
90,7.969145548035362
91,7.75972605537631
92,7.592704368871852
93,7.539659614900255
94,7.656537838214755
95,7.822152520451968
96,7.962757992405598
97,8.063293955090927
98,8.15837179240901
99,8.24347642601796
100,8.254562096383927
101,8.282574552242565
102,8.283038549352288
103,8.283419307819912
104,8.25317929082355
105,8.218086415202425
106,8.150362150899294
107,8.089952984020751
108,8.014805154452791
109,7.881165353421325
110,7.792991136410654
111,7.6450787652347785
112,7.521070669215655
113,7.3645884539904145
114,7.285094469613277
115,7.228606028458465
116,7.260402827056592
117,7.345172845099775
118,7.422207867529676
119,7.496993710849665
120,7.577418860554538
121,7.6660479232567935
122,7.696101124368431
123,7.737756182402807
124,7.762706310897255
125,7.771998700828502
126,7.774166535614027
127,7.76023855004892
128,7.720237237523659
129,7.690059292208041
130,7.630207733923179
131,7.5604276384989975
132,7.48826534981941
133,7.396070501346219
134,7.316227143121083
135,7.234636797281132
136,7.182908846443718
137,7.150847424560274
138,7.1717313713061825
139,7.236265330338243
140,7.321776877782324
141,7.402883329860987
142,7.47414652120956
143,7.558336713813295
144,7.62274258633447
145,7.702438875310077
146,7.743482284192924
147,7.801438227475549
148,7.825664291107427
149,7.843277588819054
150,7.862438403324054
151,7.876639052298077
152,7.864829036352584
153,7.84549289595366
154,7.854494621041806
155,7.815253901057884
156,7.78256705241103
157,7.746448551791889
158,7.703722039221344
159,7.642590754021438
160,7.579088002956892
161,7.515912862377431
162,7.439896261617851
163,7.371365545828475
164,7.293179094574841
165,7.231384601522902
166,7.171947046201753
167,7.128690775478299
168,7.107991260993762
169,7.103128156554336
170,7.1315812914654275
171,7.159118152289031
172,7.1913581843009196
173,7.227020333538141
174,7.273507337702911
175,7.322122929515173
176,7.358319103247405
177,7.391606410550435
178,7.400575827142431
179,7.421368174393768
180,7.421025789565472
181,7.435306733368553
182,7.4265408529648
183,7.422300790158388
184,7.416192490628002
185,7.404810202828915
186,7.377999315269901
187,7.358596749464499
188,7.34035219700728
189,7.2992514544500695
190,7.28180241482224
191,7.240331767906987
192,7.222086682697459
193,7.203212235958927
194,7.14310736818126
195,7.152805577478278
196,7.134787863033504
197,7.108268147585643
198,7.09522529560209
199,7.09883221044837
200,7.090992011447466
201,7.088808348291202
202,7.084988186281295
203,7.093376345437951
204,7.097435282567072
205,7.095292130640179
206,7.098007275352423
207,7.111508935778019
208,7.101371814694636
209,7.125534590051137
210,7.129202048269289
211,7.110346172115184
212,7.118790858773378
213,7.120818236775139
214,7.108452056101848
215,7.107866015204067
216,7.105232961588198
217,7.096830375729688
218,7.092675099797143
219,7.098698870741603
220,7.094416134440027
