frequency,intensity
0,15.85680276666092
1,12.045117644055589
2,11.227451721610308
3,11.368649612167221
4,10.931893163739465
5,10.992443409543984
6,10.960609028734332
7,10.701199099762619
8,10.943867868739094
9,10.39157514100261
10,10.717391512838804
11,10.562589777856061
12,10.4998311930452
13,10.694998203313798
14,10.483181022908344
15,10.510668061250126
16,10.427654435820045
17,10.398368317966277
18,10.327954565491739
19,10.215850050704512
20,10.350839113696184
21,10.217354699197301
22,10.078638125955969
23,10.106970164251127
24,10.072978848289832
25,9.882021814648457
26,9.869099590157013
27,9.941463334198815
28,9.799830639830457
29,9.905706296099172
30,9.872029440201755
31,9.961718896655546
32,9.967728692436138
33,9.969765168412831
34,10.041306836633142
35,9.92754766267093
36,9.960853385278252
37,10.097880960707114
38,10.09732028419828
39,10.051966413148236
40,10.054641525532542
41,10.146696797686692
42,10.110809240854199
43,10.164503059476365
44,10.092241850180855
45,10.082763628521462
46,10.10271301340984
47,10.154831918802662
48,10.105192323126818
49,10.022708872558134
50,9.935811120687603
51,10.031704549151291
52,9.84844745743049
53,9.95802594676311
54,9.819739058013255
55,9.739863269425797
56,9.8077430138855
57,9.763208648279363
58,9.749919331374485
59,9.73275337166402
60,9.744150659949128
61,9.697746414933853
62,9.702553450609273
63,9.712155747405127
64,9.67722748202371
65,9.676262035278015
66,9.673124902809548
67,9.738772739787942
68,9.700260776644942
69,9.701146333643909
70,9.733820090772253
71,9.658761012217012
72,9.717987562657504
73,9.68752225760909
74,9.682320878760311
75,9.715647341671673
76,9.63035289437894
77,9.654703600130308
78,9.654748131600542
79,9.627131177301173
80,9.580361628408482
81,9.580811656179076
82,9.533087562999834
83,9.467249119833879
84,9.504346310491256
85,9.539442551426312
86,9.520631626343341
87,9.483901249470211
88,9.401901910800273
89,9.401361584274214
90,9.397120572197968
91,9.400058448299909
92,9.35568813243058
93,9.320502058823088
94,9.417748281444624
95,9.376274636634783
96,9.382990370153992
97,9.393448252940185
98,9.265677637631377
99,9.288332197296272
100,9.284398170583053
101,9.237023043330655
102,9.23001507062398
103,9.244364587507699
104,9.192379935512806
105,9.206641174154027
106,9.199728095507512
107,9.20964858477659
108,9.143741787155925
109,9.173522907822958
110,9.181130125035367
111,9.082093559435663
112,9.051678352122892
113,9.088470732774491
114,9.096855116252902
115,9.090496807348151
116,9.077580382078033
117,9.037875259290107
118,9.01998438226259
119,9.04569826154396
120,8.97253651578123
121,8.990398368780756
122,8.942877103457413
123,8.946382408645983
124,8.931235756820257
125,8.916882830380723
126,8.891575588172037
127,8.882637160424286
128,8.847279461690643
129,8.836717143058243
130,8.82559048228137
131,8.836863180154491
132,8.778005090827051
133,8.800055834732856
134,8.76739563749265
135,8.788172651503723
136,8.749928587551345
137,8.706121778138925
138,8.743207608490625
139,8.685643507213818
140,8.683442751261335
141,8.690578066465621
142,8.714838028601047
143,8.670118260727289
144,8.627264072086898
145,8.648448326252735
146,8.626410263115545
147,8.5860912497373
148,8.600781362630755
149,8.558102305975133
150,8.534075951424636
151,8.501014059870514
152,8.543302548389478
153,8.495541996831529
154,8.447209892657703
155,8.451070229529243
156,8.4675928178167
157,8.433558226678578
158,8.451385820302658
159,8.38775255055396
160,8.359687286620161
161,8.369986015311959
162,8.350888809179354
163,8.352741394718338
164,8.3194077369872
165,8.365571985548335
166,8.390711087555216
167,8.35966311609427
168,8.279500086192469
169,8.258261531429198
170,8.24030198022366
171,8.243505116552877
172,8.236574599719406
173,8.231801171488696
174,8.226331443308437
175,8.211369631831175
176,8.191154216299052
177,8.151513419208275
178,8.17053809783416
179,8.1308254248387
180,8.114182038442422
181,8.117988422289944
182,8.055504628177685
183,8.113261665753653
184,8.044694070351397
185,8.078873405970011
186,8.067023646104204
187,8.053110753897094
188,8.0503430262314
189,8.006849450852245
190,8.043751670659443
191,7.99063308585679
192,7.996526527555849
193,7.959262026292485
194,8.003603436935666
195,7.9995699874224355
196,8.002267138487163
197,7.951907388000098
198,7.9438031243018346
199,7.905822516619624
200,7.929811088482208
201,7.958637705906879
202,7.928732280001919
203,7.912603838305531
204,7.88904667408533
205,7.9381110628146585
206,7.881034934708443
207,7.8881957181142335
208,7.885526209232289
209,7.909457008913141
210,7.865119717595138
211,7.871657822031928
212,7.834156914933856
213,7.84775637403461
214,7.8261076170696
215,7.8227380425399025
216,7.836540003685489
217,7.8225838679625355
218,7.830531460504559
219,7.831931734233118
220,7.820242611169536
221,7.7926491352598966
222,7.80763849747267
223,7.790071990322736
224,7.793271874801942
225,7.758607513281771
226,7.774566584590324
227,7.764099715792485
228,7.7851741714438525
229,7.763291981694634
230,7.770281370242327
231,7.791794565087059
232,7.734259886854257
233,7.777377291826644
234,7.752465675386573
235,7.769431889422556
236,7.756469101235828
237,7.744840383789706
238,7.735230400586252
239,7.737488770231725
240,7.732577588318442
241,7.721953922400228
242,7.715795057213442
243,7.742809423450293
244,7.690826546227047
245,7.703363030993326
246,7.721687298760137
247,7.70975116960295
248,7.697676357115673
249,7.701233004342552
250,7.698436242609422
251,7.689685638435753
252,7.7276820500871874
253,7.712200489389608
254,7.688943105454046
255,7.636064815439568
256,7.7126756136014505
257,7.675445401294675
258,7.697642537835439
259,7.658690610989447
260,7.667352111474767
261,7.664432500006136
262,7.6698143484764705
263,7.720657992022804
264,7.667048634141003
265,7.661975192708525
266,7.6636588177466995
267,7.692955145329425
268,7.654165717756161
269,7.636167038255952
270,7.652180276341066
271,7.651593969515385
272,7.665703563792505
273,7.646664662343532
274,7.663316642431517
275,7.67876842714169
276,7.594346665076656
277,7.6306196238226764
278,7.6065081376656005
279,7.663147769011547
280,7.640311606211855
281,7.665016777780807
282,7.619660405707141
283,7.62580008381628
284,7.634347441232828
285,7.652665248670435
286,7.641078276344056
287,7.64053096532862
288,7.609259913926946
289,7.609006853508626
290,7.632129736434479
291,7.623157423372554
292,7.612559889574749
293,7.643670617943999
294,7.633201492238914
295,7.595355331023177
296,7.630333796367164
297,7.5602457617199255
298,7.593773455145511
299,7.592035078832471
300,7.598407901378602
301,7.599833521945178
302,7.616840806050549
303,7.61586281328595
304,7.595753440089195
305,7.650546829735693
306,7.6203339879160845
307,7.604197183649802
308,7.601263953892484
309,7.612925112448843
310,7.598483255374196
311,7.629682446592427
312,7.607217705396394
313,7.586320388195038
314,7.590317036445739
315,7.60593045299468
316,7.594480984381627
317,7.595680115118708
318,7.557254919359908
319,7.563157980159015
320,7.58049338361517
321,7.5852091014399505
322,7.5721856319815934
323,7.592168745939885
324,7.583383524837928
325,7.5878142953300705
326,7.613354790594565
327,7.596169911193284
328,7.5828471141835285
329,7.566490845728697
330,7.601654630671384
331,7.607763645477429
332,7.565290784629324
333,7.591057719454776
334,7.589296172870148
335,7.575850021462762
336,7.57799671626594
337,7.567174863884272
338,7.57141228638268
339,7.553764572535092
340,7.579031894781686
341,7.554510941044645
342,7.564409964719047
343,7.555534220171259
344,7.549752243598525
345,7.591385187800635
346,7.5506062464579875
347,7.592945522763955
348,7.575211162842413
349,7.60117062889732
350,7.5424245214086545
351,7.5543555561591305
352,7.556475686396924
353,7.559506759273516
354,7.561120590159121
355,7.558367433548507
356,7.546998808950087
357,7.563370493295286
358,7.575365078865608
359,7.540286776532142
360,7.54969670025489
361,7.552808680313923
362,7.559507629772352
363,7.5434280799396936
364,7.563597438634561
365,7.565622260922494
366,7.556511619747535
367,7.54057743808448
368,7.534939214873305
