frequency,intensity
0,15.92889876311311
1,12.743068008235921
2,12.485752015902124
3,12.0392568818777
4,11.570690813221724
5,11.51828584439048
6,11.177108097778776
7,11.134956676157914
8,10.999780016711771
9,10.941426134103718
10,11.190633887671027
11,11.071034021057372
12,11.019055710578932
13,10.793030839606262
14,10.898338774298498
15,10.787685947622842
16,10.778975877561834
17,10.736148379991624
18,10.578337081890444
19,10.748845133404645
20,10.686043115769513
21,10.606972367519752
22,10.542947422764431
23,10.523585830095003
24,10.461225898694833
25,10.430405120424185
26,10.40084291678093
27,10.470659222606567
28,10.419706072132925
29,10.302813909879271
30,10.271171421742286
31,10.27544933462676
32,10.230478661940651
33,10.114961459430393
34,10.133041410902008
35,10.132943572210012
36,10.07025182136701
37,10.044715467501458
38,10.069042149551528
39,9.949390160157964
40,9.832044456778094
41,9.905588904193316
42,9.930887743526299
43,9.827487454283384
44,9.896621018872365
45,9.751487738843814
46,9.804161863596677
47,9.78904532907713
48,9.745300398731079
49,9.725085269920282
50,9.755715551237463
51,9.679785959039656
52,9.654706387652142
53,9.55071463513403
54,9.68377501601325
55,9.545092453211565
56,9.578902476970912
57,9.597284856605706
58,9.513736848926621
59,9.55647316987063
60,9.535807960413761
61,9.481303613577046
62,9.493025439979236
63,9.366807560225098
64,9.448752655144586
65,9.422195905677862
66,9.342208962399926
67,9.451191441660498
68,9.404962282249079
69,9.37549112676405
70,9.316943832151438
71,9.276614420682993
72,9.276898527528314
73,9.205656191829279
74,9.190555828005573
75,9.237175525758614
76,9.234957579478227
77,9.199416271282008
78,9.16083245329871
79,9.175564672967376
80,9.162432296360624
81,9.093515084290699
82,9.080927978154568
83,9.110234389186791
84,9.06817003670789
85,9.105469401817553
86,9.042968313616452
87,9.009795211243004
88,9.016799908716655
89,8.957863994989822
90,8.893010717455024
91,8.85012493159568
92,8.95417223481928
93,8.8503479292392
94,8.93820946821814
95,8.86025894310808
96,8.848079971977917
97,8.807070075765363
98,8.797282872634408
99,8.720174654514988
100,8.684612179090847
101,8.72411626318136
102,8.692717636298271
103,8.684071335499901
104,8.727643167198801
105,8.612206325409062
106,8.62918296742819
107,8.644668188356908
108,8.6261126892338
109,8.581202950204228
110,8.53612860008702
111,8.528910311001807
112,8.539464293755017
113,8.511844523743923
114,8.508030263572465
115,8.47498160473798
116,8.524019963173556
117,8.402933528626482
118,8.42702245861399
119,8.390947628592496
120,8.34374013146802
121,8.330951349444208
122,8.300157658618026
123,8.250319151663415
124,8.250935723174702
125,8.268119478567417
126,8.290037292695736
127,8.23239436575261
128,8.217940814684747
129,8.182259701152768
130,8.123285698384853
131,8.1942217743464
132,8.14427188197908
133,8.05755561948453
134,8.07841588562082
135,8.029368657731348
136,8.031072698759825
137,8.039534922234791
138,8.046771674945651
139,7.970317138800099
140,7.9738303135868245
141,7.936955867230081
142,7.949776335125134
143,7.960491655081046
144,7.906136998657124
145,7.931047746547493
146,7.902161713511995
147,7.883313172441619
148,7.869984489589761
149,7.827645235488548
150,7.871225918059376
151,7.82291455502088
152,7.780319679604473
153,7.7506701159107605
154,7.81295274675772
155,7.786387734677116
156,7.728763883591877
157,7.6952584206756915
158,7.704171661394179
159,7.678030113893888
160,7.7508303507049865
161,7.660588012342256
162,7.679732133116349
163,7.658221362634056
164,7.6557705796125095
165,7.672945915871949
166,7.636140981895588
167,7.633100065032657
168,7.62528129315827
169,7.642417235089179
170,7.585922433519579
171,7.59966976459528
172,7.578538617387833
173,7.578282588695055
174,7.563180524509632
175,7.59782367085256
176,7.59205401166312
177,7.504929120816902
178,7.5263370726070224
179,7.545267034519169
180,7.54510296026706
181,7.502217734502568
182,7.5151603788805765
183,7.4565806929152805
184,7.492910826238062
185,7.501492458713239
186,7.467979448854596
187,7.489930007566185
188,7.462607164232473
189,7.48970307391321
190,7.458368168614275
191,7.414652539048416
192,7.444959598103509
193,7.417117529399216
194,7.429511130774864
195,7.4338069950437555
196,7.41953684336323
197,7.436228679657876
198,7.470319889006867
199,7.4312174563517335
200,7.384219423286685
201,7.406600044097155
202,7.400450336649475
203,7.380659944978843
204,7.408459931203894
205,7.390525283925671
206,7.375044624997363
207,7.355193710280683
208,7.34692352226816
209,7.377319178754428
210,7.3645952492731555
211,7.354512739912806
212,7.343201147731676
213,7.380172755066848
214,7.359890523228348
215,7.287687390167741
216,7.345253611021352
217,7.303938888645197
218,7.296068057093406
219,7.297650937879141
220,7.288727575448018
221,7.239863603712641
222,7.281547263534986
223,7.284879101838349
224,7.277068713241371
225,7.293374185583295
226,7.305464404212341
227,7.30493942575309
228,7.267234091691275
229,7.257932155734214
230,7.2929848675026525
231,7.2490692160228845
232,7.234926784311559
233,7.228753113976218
234,7.232954649440227
235,7.257521822569242
236,7.235873885756295
237,7.220087006588335
238,7.250653231836083
239,7.2432375010245105
240,7.193328003226972
241,7.222809823775019
242,7.249300472286081
243,7.225359732862952
244,7.184013509621166
245,7.222614008709927
246,7.250523356444619
247,7.199687742481764
248,7.204063381641258
249,7.205962571862574
250,7.193616563722829
251,7.211007298684613
252,7.194561712006113
253,7.177629974453563
254,7.195240107960649
255,7.182582462031182
256,7.148317342054286
257,7.153129993344165
258,7.156451362055313
259,7.192534902630044
260,7.18547966745942
261,7.156671455117663
262,7.1573586556434785
263,7.155277378108892
264,7.1443733536435
265,7.14058509394843
266,7.164345795246754
267,7.127283564883555
268,7.140980907680997
269,7.1350966208070945
270,7.1369594930834594
271,7.121490999386653
272,7.161805896444644
273,7.159170866704886
274,7.139190078504462
275,7.132799069389065
276,7.1159947287697145
