frequency,intensity
0,15.794839821799343
1,12.411704222846444
2,12.623002683590576
3,12.028939244207383
4,11.826330899621063
5,11.696654414219287
6,11.499825135699767
7,11.389081483974643
8,11.456647526973713
9,11.423623097225013
10,11.22881779923838
11,11.163048920987581
12,11.144217161748108
13,11.214055038710685
14,11.036704503059216
15,11.043219264958182
16,10.947285869209276
17,10.730807582412101
18,10.71881850571447
19,10.520269780534303
20,10.442438550565734
21,10.244546776601862
22,10.23010003580758
23,10.164234167522801
24,9.973795955516936
25,9.828128455465063
26,9.724614170240448
27,9.694730022860181
28,9.665709671350664
29,9.566219351224595
30,9.582804634974849
31,9.676115349820329
32,9.829846590990524
33,9.82320229510192
34,9.919568348754572
35,9.880326675179523
36,9.913746176440482
37,9.91121846584276
38,9.949539748204735
39,9.985962838350815
40,9.973533571496311
41,9.968126263975408
42,9.823387513640066
43,10.023740425539735
44,9.919370539218685
45,9.871416333175958
46,9.882496918712652
47,9.80665308602333
48,9.809696434394445
49,9.74094687092572
50,9.688318374996092
51,9.564659390672228
52,9.530885566884296
53,9.5325656079392
54,9.461371044053545
55,9.320435673317926
56,9.203164526435502
57,9.18939435475843
58,9.117243552832779
59,9.143093705535321
60,9.09823814138113
61,9.078791436109915
62,9.061987424365237
63,9.054132720926798
64,9.134004123846093
65,9.126257124232064
66,9.16131900856522
67,9.116064027469465
68,9.135396879391651
69,9.138362770064246
70,9.130091786468885
71,9.199891591128447
72,9.188838706506877
73,9.229308420975007
74,9.224744306421403
75,9.224321537877811
76,9.143104863668055
77,9.141892162589448
78,9.175955837326285
79,9.094521748054484
80,9.08486447670318
81,9.091750528688943
82,9.064063240895404
83,9.05423683715159
84,9.052003398182267
85,9.020473118194877
86,8.945673408395526
87,8.901750752244883
88,8.895467902158616
89,8.88327232859233
90,8.830115206063706
91,8.83215880537215
92,8.85490604984069
93,8.810635118449982
94,8.884605199698568
95,8.78717540434017
96,8.788486794541022
97,8.847893540931215
98,8.766250215344408
99,8.716186480089766
100,8.79618845034037
101,8.744105717572022
102,8.773067809607253
103,8.758418304706586
104,8.774767651798172
105,8.747334902678448
106,8.714019849155807
107,8.737503373338749
108,8.744911635724906
109,8.672082724559216
110,8.710994769772793
111,8.732580560108214
112,8.719449962685589
113,8.697872866675686
114,8.715730304553057
115,8.67567597617304
116,8.637498149167923
117,8.714702966232512
118,8.630645259197548
119,8.650816088624817
120,8.666882333904029
121,8.69988108503891
122,8.66140141585704
123,8.60673774481306
124,8.61338976685957
125,8.604443687446652
126,8.591389973813671
127,8.62718175547239
128,8.568755299494459
129,8.56898545840753
130,8.52940169262037
131,8.567643147737261
132,8.581500970030367
133,8.517505347040448
134,8.482613522326336
135,8.521895892285288
136,8.479329500223143
137,8.493675609146194
138,8.498885476975309
139,8.511040704988462
140,8.456205916282201
141,8.476365516644348
142,8.48349613704547
143,8.415008499218722
144,8.449154180168051
145,8.388753458565565
146,8.387566072650584
147,8.415932845050456
148,8.406329307525233
149,8.434820199088271
150,8.360646791707087
151,8.334983253228167
152,8.374207465248382
153,8.36608245766457
154,8.409847365188359
155,8.320664507430136
156,8.315254792446305
157,8.293228618471764
158,8.272301392664648
159,8.305599483938112
160,8.290886375870226
161,8.290926138166883
162,8.26129808222717
163,8.200712847739815
164,8.191711249312647
165,8.24113046499699
166,8.219315316548618
167,8.173281907271832
168,8.18285007325176
169,8.186433963807007
170,8.093903525930823
171,8.194483818613149
172,8.150976739031604
173,8.121371013745984
174,8.07259476460963
175,8.098005123573962
176,8.078645595715532
177,8.044591570603844
178,8.0454236869031
179,8.054899887843206
180,8.048761939373474
181,8.008820033157159
182,7.986910344903359
183,8.014150822137161
184,7.966860750346708
185,8.033122242208016
186,7.965886927072365
187,7.982089510205312
188,7.9381586157959
189,7.955647821739608
190,7.917511028679187
191,7.940600208751979
192,7.839759094513817
193,7.877515943739736
194,7.862241104081334
195,7.896480928701526
196,7.856373254418345
197,7.883883894857327
198,7.8281999898630845
199,7.810056517823847
200,7.801190203431677
201,7.836044900975395
202,7.781780167478957
203,7.769393146699331
204,7.776032841541268
205,7.7845564423672045
206,7.744293667237536
207,7.792173588681747
208,7.724058532626708
209,7.733359016601594
210,7.756428057001501
211,7.734681201458635
212,7.742753454198802
213,7.7239554044153795
214,7.716093722649991
215,7.6877776338048625
216,7.708491430731104
217,7.674092491115072
218,7.6803278469503145
219,7.667834372750678
220,7.643975074003366
221,7.671635506495977
222,7.621820256781634
223,7.654718867213436
224,7.6173347554996775
225,7.661394258313569
226,7.617558967730721
227,7.607919832049082
228,7.571120379658776
229,7.613895214885986
230,7.651571017334385
231,7.591206067778566
232,7.587404242699395
233,7.594930292895048
234,7.57834527273161
235,7.602139730209587
