frequency,intensity
0,15.754950874705829
1,12.633619128799976
2,11.782329532382523
3,11.883314948046356
4,11.69363080915056
5,11.89375208182334
6,11.546122331722351
7,11.284625578568987
8,11.543214878801212
9,11.208662727210044
10,11.172305901496761
11,11.10511757615325
12,11.110439628316701
13,11.062725311711947
14,11.039704297807027
15,10.786719024105283
16,10.884264742578296
17,10.664695092367545
18,10.847468451837777
19,10.654193929390352
20,10.527007644510608
21,10.532724638247185
22,10.384280859086761
23,10.224231333001503
24,10.262525937251308
25,10.11234997610056
26,9.97286767427841
27,9.730889154029816
28,9.629372655131066
29,9.539821192238032
30,9.492370366165469
31,9.62471731390963
32,9.529947041653328
33,9.627771560961865
34,9.625641972077117
35,9.66831495863313
36,9.674978310646768
37,9.744417772820618
38,9.768063035838633
39,9.783953672194189
40,9.826205988633465
41,9.8216355705897
42,9.796940527993302
43,9.83967315578492
44,9.715851164306082
45,9.782329935644906
46,9.722804082187436
47,9.738163712816187
48,9.719792074647415
49,9.562275442910213
50,9.589871005786492
51,9.50447210660507
52,9.53148794714975
53,9.358606850701918
54,9.35188851375801
55,9.231264838013248
56,9.142942741957414
57,9.135489661555642
58,9.080625407955838
59,9.074126248127314
60,9.048043152411045
61,8.934072216227618
62,9.00512021059859
63,8.936676871957081
64,8.997549899625781
65,8.966874343380116
66,8.980148644718291
67,9.060417235693555
68,8.956856754973954
69,9.06597581441126
70,9.10695345446772
71,9.054932673003478
72,9.01167878003212
73,9.04461515284555
74,9.065574253165627
75,8.982851915891827
76,9.039669162900482
77,9.000529437150647
78,9.027523897475158
79,9.035867607006063
80,8.944904468422083
81,8.973362436910175
82,8.806467571630398
83,8.841624766318514
84,8.828434419319107
85,8.834974107463914
86,8.789009428564983
87,8.806384483419885
88,8.75297057800079
89,8.779977064031513
90,8.762375633746737
91,8.68500750409468
92,8.727659268273461
93,8.718320553747958
94,8.673060273985078
95,8.709154672250149
96,8.714792340789415
97,8.738018795922708
98,8.618943625368235
99,8.667522780155998
100,8.586261194620631
101,8.61201642751325
102,8.60632266227877
103,8.639219473629064
104,8.57578380935416
105,8.601062010473612
106,8.608956646493695
107,8.59527063514829
108,8.633668187475582
109,8.640889083809531
110,8.548792200685307
111,8.57656379004441
112,8.576619778807599
113,8.560544926691492
114,8.56100975782887
115,8.5517187338115
116,8.48439087656055
117,8.480071682575346
118,8.487116460512368
119,8.478690011493363
120,8.435648425868475
121,8.514645961773098
122,8.487299107767715
123,8.452693306760747
124,8.492359837056382
125,8.462173782718436
126,8.430089006142342
127,8.488697409754819
128,8.450482064761307
129,8.404679788278377
130,8.443358626563226
131,8.38317720480596
132,8.358539335293834
133,8.38318738990613
134,8.368094881729824
135,8.348848087844628
136,8.36881981380403
137,8.281472980650436
138,8.342897184752385
139,8.317474930340996
140,8.323520066026761
141,8.311406599213376
142,8.288919032582184
143,8.279692462655088
144,8.279869534009743
145,8.248197642176343
146,8.237522095681385
147,8.265097611155655
148,8.237125704945944
149,8.217307105232344
150,8.171223860830137
151,8.17340644434844
152,8.156787133954133
153,8.137511391171403
154,8.141031508764485
155,8.169792819365012
156,8.16488735142694
157,8.123062198249553
158,8.109653959919445
159,8.065455244978667
160,8.056938707374757
161,8.080865469086095
162,8.074372713366937
163,8.037287346936631
164,8.013745729930145
165,8.045655792169773
166,7.998730633963937
167,7.9899874186680115
168,7.94831144256891
169,7.98845865460174
170,8.008717246284169
171,7.926251665987097
172,7.925734784863694
173,7.90984750506254
174,7.9119011531461085
175,7.87369081841612
176,7.87211801854327
177,7.88539704425348
178,7.82882126675691
179,7.848334272120853
180,7.845011126146957
181,7.85132178002279
182,7.861902859627981
183,7.751496509936496
184,7.8210835239559735
185,7.764824922171489
186,7.807166838488317
187,7.769092843559904
188,7.738704475968598
189,7.733512263727864
190,7.740413286911627
191,7.691348605839324
192,7.691388113193221
193,7.690692739096985
194,7.652717833535731
