frequency,intensity
0,15.882334230636445
1,12.199422060892338
2,11.241791382248657
3,11.021209383808735
4,10.717776952663776
5,10.782762951773972
6,10.779786543465812
7,10.678003858835607
8,10.58961008127167
9,10.560364372175755
10,10.621454891005312
11,10.53699191800658
12,10.354380463919085
13,10.38401384012233
14,10.26925418123484
15,10.16129703608229
16,10.254867925281273
17,10.077931521775094
18,10.019538034933635
19,9.986652133430104
20,9.991989320307361
21,10.044826015939115
22,9.913240122938012
23,9.756428982080598
24,9.635815806847887
25,9.570566040778123
26,9.600538732134943
27,9.689419291865757
28,9.531700977633285
29,9.729125574374933
30,9.724548611608242
31,9.70936652675967
32,9.683587771515887
33,9.709851541950776
34,9.691601958784362
35,9.600703577281017
36,9.617588081938448
37,9.74929937463169
38,9.698135869608388
39,9.728444041753908
40,9.719513860173999
41,9.612076633124827
42,9.642549322726646
43,9.543566802014086
44,9.512230500668355
45,9.465326855572448
46,9.44507246105682
47,9.517033237135822
48,9.438552621462879
49,9.455046775819698
50,9.359731416500418
51,9.39139082884465
52,9.33622795680052
53,9.16516948946355
54,9.258215295356836
55,9.214142385321964
56,9.265276512568642
57,9.223331383880627
58,9.311943186068728
59,9.239330697451674
60,9.266726374665447
61,9.296508409173923
62,9.259639021437952
63,9.284535270026277
64,9.303562443228229
65,9.243039950916952
66,9.264558614763638
67,9.343907590906145
68,9.327882580448486
69,9.213651562758052
70,9.241180631811247
71,9.283174282188696
72,9.228450372025867
73,9.230353398508118
74,9.30910773335258
75,9.286329265403946
76,9.269745904743436
77,9.255800634837684
78,9.316309531010843
79,9.241051003261804
80,9.253198711072201
81,9.275207978229872
82,9.239778929642094
83,9.261479784984685
84,9.252160298250738
85,9.188780308772605
86,9.314796420381345
87,9.186201928515723
88,9.241171476504027
89,9.273183828236169
90,9.283198946179857
91,9.256482838543644
92,9.209958626052412
93,9.207967920234836
94,9.304092953219808
95,9.238420400826742
96,9.26184052325202
97,9.18826081268997
98,9.193522678111307
99,9.192903781346715
100,9.11594025842871
101,9.223436520278357
102,9.191619400082482
103,9.237508235893968
104,9.165195119127013
105,9.242456537596036
106,9.252242555924632
107,9.155115080457325
108,9.1103987031435
109,9.190929070607597
110,9.094262623380413
111,9.12981269141266
112,9.084242864090749
113,9.148920797882402
114,9.13977531907194
115,9.107147925417006
116,9.139370346807507
117,9.071442512653865
118,9.068534601832074
119,9.090334249166768
120,9.100067803480936
121,9.046830900004654
122,9.042329012454497
123,8.985793018489714
124,9.006259380837518
125,8.984559449420992
126,8.993827121866541
127,8.966009805447648
128,8.947793855959938
129,8.974292560936785
130,8.938918488069513
131,8.944615953936026
132,8.928198114249016
133,8.893941500016123
134,8.886812543134942
135,8.861261795054
136,8.79561580353755
137,8.823023330130601
138,8.76708276569877
139,8.859030527696904
140,8.840545314187763
141,8.760897851780356
142,8.77217825265826
143,8.709473167199235
144,8.738768551845265
145,8.730973253815312
146,8.704170689213624
147,8.65960384458284
148,8.675653232843514
149,8.612927202907304
150,8.660542089800675
151,8.582788125802374
152,8.578444122903877
153,8.561043119149334
154,8.547351174905685
155,8.529182039051722
156,8.486560173308437
157,8.534039187480088
158,8.496715670811342
159,8.470855095698527
160,8.438007584521767
161,8.419189031762373
162,8.402906586697858
163,8.40702022195381
164,8.345973375453992
165,8.32554972452692
166,8.30661119809493
167,8.340955010879947
168,8.313363413653695
169,8.286539326530187
170,8.28953898824277
171,8.223855091690286
172,8.189502253689112
173,8.23323285385524
174,8.168694566054448
175,8.207796319613104
176,8.171544645176965
177,8.123641404286014
178,8.123664052387403
179,8.106446524636517
180,8.104933282471826
181,8.07495761810277
182,8.05690191994309
183,8.052003913045041
184,8.019840323034678
185,8.05513218779777
186,8.032131907390049
187,8.007668631615722
188,7.967344438612444
189,8.003881806726632
190,8.013549245847123
191,7.997310352472791
192,7.9967700934495785
193,7.90665669683737
194,7.953476970063151
195,7.923617382565496
196,7.913810118358638
197,7.91239491799491
198,7.91631772776865
199,7.895882280181617
200,7.885918763645301
201,7.861831850564241
202,7.873551251901966
203,7.822519178242773
204,7.8594999649039465
205,7.751850585511113
206,7.824974413647969
207,7.843638218139641
208,7.8061144528063355
209,7.806996836856508
210,7.817554654911184
211,7.7454133635281925
212,7.78941258191653
213,7.779146750315176
214,7.7400066899041295
215,7.741296929521369
216,7.753162453268589
217,7.7664825052775575
218,7.7256732083609085
219,7.7548086415978545
220,7.697444818462854
221,7.714938198756728
222,7.67854108294575
223,7.666574226208933
224,7.692999812429596
225,7.672787579498801
226,7.663841882124374
227,7.6711651386592195
228,7.6497797136162875
229,7.667644582930549
230,7.656599977507197
231,7.666594685714468
232,7.639821688174328
233,7.652345973843246
234,7.615738458043304
235,7.623594010648398
236,7.613791399875613
237,7.610960139509553
238,7.602576302868933
239,7.61984839794678
