frequency,intensity
0,15.976435867362852
1,13.02770758253277
2,11.93100716190964
3,11.4194165400552
4,11.175793053400303
5,10.944302683014707
6,10.83575948857836
7,10.776290607516641
8,10.644476632813076
9,10.613245675580133
10,10.561448892207729
11,10.514378398168976
12,10.481963062277375
13,10.419206144565326
14,10.403892954617183
15,10.395056872811134
16,10.308688064202382
17,10.277590523326277
18,10.224464448314519
19,10.174080407214772
20,10.14438160197927
21,10.050103398294501
22,9.98289739763241
23,9.821914427696553
24,9.763140631029147
25,9.625393313705468
26,9.566660243793615
27,9.56335660684514
28,9.589583563508883
29,9.622481024792679
30,9.65556794286408
31,9.756599502422288
32,9.766182438219323
33,9.80632873531384
34,9.77222545236153
35,9.801160043594647
36,9.843300289711918
37,9.841411655398312
38,9.853256615764773
39,9.812803476566943
40,9.825639852289765
41,9.83065070688087
42,9.839588617992563
43,9.848715204898532
44,9.84615517787777
45,9.843750723714725
46,9.819095391683234
47,9.791809382556542
48,9.772552238186414
49,9.734782184816387
50,9.712569838006347
51,9.65246682761518
52,9.600364545236573
53,9.54019116701143
54,9.483414104697678
55,9.457137832963241
56,9.400938225409583
57,9.367086284594548
58,9.347765760938524
59,9.339231361656944
60,9.351915309888605
61,9.32458042714036
62,9.357350195822102
63,9.307098695879287
64,9.332615722546521
65,9.349413891089137
66,9.381576276319002
67,9.37322661478626
68,9.388165757196429
69,9.401258647534897
70,9.409620488326153
71,9.399945631319467
72,9.399222329942347
73,9.404413195841993
74,9.40662436221083
75,9.398534759623518
76,9.398368449185535
77,9.38788444990672
78,9.37293999010813
79,9.372840538644493
80,9.360091546487102
81,9.337307278115846
82,9.340473704120516
83,9.320914320266018
84,9.323079159023793
85,9.300715497098542
86,9.297586941307223
87,9.292817029927585
88,9.288575032534258
89,9.26087623920067
90,9.25525933689746
91,9.262646787869267
92,9.256806985236949
93,9.245535895977591
94,9.229866963461092
95,9.22899885425845
96,9.219511990197283
97,9.211883749684914
98,9.208693414349744
99,9.206875583730946
100,9.20762008502261
101,9.191681137135374
102,9.181451568542766
103,9.166253825978114
104,9.170391364764265
105,9.167150427750824
106,9.13778139969205
107,9.13985603152906
108,9.141391675000039
109,9.121803685364675
110,9.124091404821236
111,9.10303631298472
112,9.099103028373099
113,9.078715065776027
114,9.064393656066159
115,9.057686839665738
116,9.062318077139153
117,9.030293907431298
118,9.032229020353938
119,9.019010050251282
120,8.998389450846945
121,9.009234218840284
122,8.968268168109374
123,8.966159823860933
124,8.941071607889201
125,8.943724778695692
126,8.926863181870226
127,8.891365200286446
128,8.88508012891477
129,8.892306101681775
130,8.860738840148803
131,8.83044271771467
132,8.823227588509853
133,8.809571467777994
134,8.782222657303297
135,8.770666743667812
136,8.747678806501485
137,8.733567574649618
138,8.723917471800174
139,8.70041811875011
140,8.667923421802831
141,8.652562236176834
142,8.636556276435808
143,8.619909606992556
144,8.594672121256053
145,8.580032691278705
146,8.564936236034482
147,8.543797236157486
148,8.522475441555303
149,8.499915537995351
150,8.480050899119727
151,8.454638212932794
152,8.447065409031955
153,8.423879690665487
154,8.401451272233416
155,8.39514858008881
156,8.354528694835935
157,8.34697507073451
158,8.331633491444805
159,8.307425334252022
160,8.30306888752055
161,8.261375777944307
162,8.269609286785107
163,8.236338110929092
164,8.228608360534063
165,8.20517213883879
166,8.184093948249199
167,8.169239388839236
168,8.162431382333232
169,8.154263148069502
170,8.124943660195525
171,8.11393602942836
172,8.102477970989492
173,8.07790331253481
174,8.062044307167293
175,8.047954606765282
176,8.017417696164024
177,8.002481834309604
178,7.999609923828138
179,7.978367336345735
180,7.971478324706737
