frequency,intensity
0,15.748636408611763
1,12.734666983261638
2,11.942099237651219
3,11.7617421746999
4,11.6362323427992
5,11.551447021606098
6,11.410543484444622
7,11.361609880729421
8,11.307629227619355
9,11.332681801710683
10,11.234995552466081
11,11.205348278637127
12,11.167602994750883
13,11.075724270273199
14,11.053614796305718
15,10.973167005599706
16,10.78940153278449
17,10.835180866227592
18,10.79649369994291
19,10.700076609099554
20,10.655244961695054
21,10.468427200934478
22,10.455001976504798
23,10.320913931828262
24,10.293303872523722
25,10.11242940440609
26,9.92330594297699
27,9.913433569776808
28,9.698353521265032
29,9.643108369545091
30,9.60444328677491
31,9.604815448980693
32,9.615153131260115
33,9.624359420514669
34,9.72898352710804
35,9.773795283370797
36,9.820819105800235
37,9.77925645191628
38,9.817105255505997
39,9.841493677100003
40,9.79009683316174
41,9.821516587278953
42,9.846474291762595
43,9.859841607499215
44,9.831740490278584
45,9.807404864862754
46,9.802080815079748
47,9.772501144989683
48,9.748877925535862
49,9.621095292857689
50,9.627908876388089
51,9.561184552276286
52,9.53720361084555
53,9.447757113485238
54,9.358435140022683
55,9.305797616184748
56,9.262370254455487
57,9.19199933281667
58,9.107372116085841
59,9.079923255936707
60,9.115503164088386
61,9.06253068377148
62,9.05891885843415
63,9.103514130373748
64,9.090284246233578
65,9.093071666525304
66,9.084523353354726
67,9.111911054409424
68,9.107275666582002
69,9.118337412066367
70,9.118643518386682
71,9.099160287804358
72,9.118874253457218
73,9.117650790709366
74,9.084444168346232
75,9.118125324811118
76,9.052575938396965
77,9.073547150943106
78,8.997069847474231
79,9.01771381388564
80,8.982986527109528
81,8.964806070147809
82,8.92831215872567
83,8.922449739339712
84,8.922033693036415
85,8.88220079043995
86,8.88573179187561
87,8.871009522479934
88,8.881404874289974
89,8.864309386316283
90,8.842013832668666
91,8.85278340459529
92,8.817002829050761
93,8.793831395462806
94,8.792429314325869
95,8.790917694688769
96,8.778680518243567
97,8.784434151217244
98,8.785298354102206
99,8.759526737417875
100,8.735220510688745
101,8.753729927154444
102,8.72748085655278
103,8.707445343568269
104,8.705949527708805
105,8.711267746965195
106,8.694712565371827
107,8.67844941500834
108,8.655737349925213
109,8.676459247567562
110,8.669869291302447
111,8.663406147862204
112,8.655283075919177
113,8.64003611417295
114,8.623110901858643
115,8.625663645539783
116,8.591288186857028
117,8.582438903798694
118,8.590009033376464
119,8.589349164980124
120,8.560709213491144
121,8.559925240742984
122,8.547103392607994
123,8.535855984095354
124,8.504404542728528
125,8.4951090962039
126,8.4992497432885
127,8.474150965052914
128,8.478669097286542
129,8.467136056187426
130,8.440490975687197
131,8.421688143236256
132,8.422985674271937
133,8.430487348173093
134,8.400026961629575
135,8.398648050906967
136,8.39066327004014
137,8.36699973064466
138,8.368165612006312
139,8.365051944695773
140,8.328017395102128
141,8.325815076044554
142,8.297209554390943
143,8.310583275659488
144,8.266465228250015
145,8.284032277496896
146,8.241185988159899
147,8.263287676013551
148,8.238924485486827
149,8.196331903456876
150,8.189323357205094
151,8.188088954201595
152,8.186854647037062
153,8.1709924572255
154,8.139625219859866
155,8.131960221086803
156,8.125000402651466
157,8.095093059781728
158,8.103710926966027
159,8.09157507270047
160,8.069444795134448
161,8.043040446826108
162,8.031524435835001
163,8.032671988549412
164,8.00329064827084
165,8.017520032015337
166,7.9748859589533705
167,7.997168066582522
168,7.964081701810497
169,7.9338208804538635
170,7.929330831696284
171,7.929504555453067
172,7.897752841916784
173,7.9146331208792144
174,7.905356085633684
175,7.865661155446531
176,7.852279625525452
177,7.845799612716353
178,7.845448075156414
179,7.821924285927045
180,7.823326526601849
181,7.815525339363023
182,7.792896260365279
183,7.801019804157488
184,7.79383712128418
185,7.7598895765813465
186,7.767037165293196
187,7.744406333811611
188,7.720717488393177
189,7.733284746897344
190,7.725048037176764
191,7.713800792236476
192,7.724365373075189
193,7.682216669836959
194,7.6874371109957504
195,7.667732491609871
196,7.659893811057449
197,7.660964766537438
198,7.655263539986104
199,7.632506926279261
200,7.641738105084547
201,7.631761931928454
202,7.625663611713056
203,7.6077898149889425
204,7.593252216819349
205,7.597878564713587
206,7.600609328449684
207,7.589058143850695
208,7.563383592907333
209,7.554712266749561
210,7.554129531967189
211,7.545596414394768
212,7.553341383573235
213,7.535538951927892
214,7.537886945203435
215,7.50534934096287
216,7.525954632067784
217,7.526740854112487
218,7.501277677596873
219,7.478404616822028
220,7.516111593415298
221,7.483634281932777
222,7.4753612518556
223,7.468929825097701
224,7.491184668188398
225,7.470227230638993
226,7.4829860419634056
