areal_fraction,average_distance
0.2604570067865911,76.57763801979752
0.201307234489818,87.4068575107312
0.3909434563704784,61.94074269534303
0.170753489595496,94.96359745125882
0.3025829224158509,70.50574194373785
0.2910718012435039,72.3131834634933
0.06743565286176939,143.5308652405512
0.1675645370102199,94.31653117744564
0.39615900426625644,63.2719805748714
0.16349754641353675,98.46319980893732
0.23642274712470512,80.60042751418408
0.2235811740215164,84.88061710278956
0.1770876673723718,96.87030039800922
0.2450809833196844,77.66578170128021
0.29189687538014925,70.92638408641649
0.3582876973989121,66.51195383183291
0.24942311159837768,79.64967705373417
0.39504444190274995,61.841880855813876
0.3242900632966648,67.64014910859986
0.09857490328772599,125.41245463612643
0.06252307864767462,155.80184831090526
0.11843427861224982,114.31840097408751
0.3052632848524819,71.99275938478725
0.25377875165555036,76.502897290202
0.1433988595260519,104.42309235948592
0.23987120629863443,79.93273936052022
0.38987238069406605,62.08942461439352
0.12189487597528004,113.40298393239745
0.21730979860186192,83.66381361254503
0.1918764675157176,92.61633445855426
0.3789571582796798,61.879413651208154
0.2703120506161293,75.30088953789749
0.3220889217815919,68.57880302522425
0.11151970431127824,125.94626805803743
0.2790965292956783,75.69788929902558
0.221136279024327,82.29237440830158
0.3713510589363156,63.59002557674085
0.3684995091565634,65.57635359162937
0.10364728958514426,125.14793472899662
0.275620069407255,73.47839561051028
0.22556119997902496,85.43079087719653
0.2262412690649107,82.43580496282543
0.37340699868526467,63.86122121910532
0.25660089794651986,76.0753747504674
0.3312712436659362,66.02954473363943
0.3582603511114042,65.24092005595504
0.1446659955173846,105.33536677432625
0.20436543066223642,89.18565323279155
0.29651884794649497,70.74391340754433
0.32168621519153573,67.77415875834919
0.3325456026247758,66.67616276350331
0.08712651801147804,134.16948581247183
0.3959865829686041,61.9512033376789
0.10110235128201098,122.54717137501676
0.22275364814303325,82.13275463277321
0.08804037087586652,125.08237058017421
0.2093809900564435,85.46665252538922
0.2756595211389569,73.42249458222074
0.12623462558331777,111.90582691091936
0.06223871334104518,157.91857988069327
0.09805332819014972,128.15845524225136
0.0841349545326708,146.40977705221087
0.13849069544875328,107.25161400695161
0.11900698427547624,114.5606045009089
0.2705041218728857,72.74551717075309
0.10636671615703916,121.16696064532717
0.14361522271984206,105.05194398389932
0.17438553696466708,92.04288431882715
0.09920741129407933,122.6680016119245
0.38901914576464475,61.619764632216494
0.13922791720446762,107.02668030031812
0.35816870486084224,65.44602006587908
0.13773399020082466,107.95394492100966
0.30958519425275816,69.09180886134142
0.26547194356846093,74.69286780332008
0.32465044015819733,68.96859795674044
0.2910448459313609,72.72707360696897
0.364325915528763,63.01415301932861
0.05077942768210585,170.01783508354242
0.052162567425109274,173.8925211014294
0.13228467288666673,107.92008673722944
0.31631845090723776,69.60521120271797
0.29308068063660525,71.66399126341334
0.33543445126912524,66.88025625195095
0.22246612286729592,81.72203987991084
0.3780135580970709,65.07600553452838
0.06139532598374852,151.66394185620788
0.31496366162261924,69.6776849453439
0.32784085420491027,68.84916723375599
0.11399456794960235,108.65678760578452
0.21447996843542216,83.15391532572538
0.11992951630740137,115.59668638591755
0.2932696167422819,72.44668391474873
0.11662791340031782,112.74282781061625
0.2531394198342031,78.4095350589784
0.3085539272659092,69.02303837514661
0.3527384725903241,64.55926976926834
0.06810796455165022,155.84676302098438
0.23690711096502523,81.65895385533429
0.38283448086486427,63.28754170866144
0.1369602607541044,110.33239266851318
0.29291210261177414,71.2195699711524
0.3856043533609133,61.690108254770635
0.3281813369909871,68.00874574622013
0.2654069305974755,75.26841356123992
0.14187307446538763,106.53976783175548
0.09895290774404752,118.8110821339636
0.37717039417397624,63.4869751971024
0.3092283900488376,70.44932820499736
0.14528690819311996,104.56690676211186
0.3788044891586919,62.49225483873693
0.060119508999871785,171.80251773641567
0.22980745598449007,81.24028147535583
0.24824114462458444,78.57634415529252
0.06557593175891663,152.0112504674687
0.2656340400953177,78.78219085915649
0.31890348764880166,69.39850180825562
0.09292315050971227,134.07492582058566
0.19329757987605536,85.71024798167166
0.3295143469494327,67.33064938743766
0.09878229174831323,122.23348444334944
0.07086044582513132,135.508966580913
0.2653495584062665,76.84062391889758
0.1837833654235028,90.98618340153247
0.12753505409005542,115.58062600527573
0.32407936311928426,66.74467316539004
0.08893060194579158,140.56591685089148
0.240718906984212,81.72568427361398
0.27125608612937513,74.256376448468
0.19573628848817246,88.97384129522864
0.31866807571162425,68.95671116153406
0.07450976145525909,141.5778088892975
0.3182352787657715,69.966995690941
0.14079943255958524,106.31686851137178
0.17565076513318606,90.30338383091143
0.06662061456393756,139.58113954566736
0.16493001685050507,101.32511725070286
0.2555296112328039,74.42413134913711
0.29429416358953275,73.03667552412755
0.19196494877354156,91.29790725057909
0.08242878758828821,135.16210260512713
0.13909693039066953,111.15370534191621
0.22103986795914923,85.1963632744789
0.29901268787971563,71.30339296222661
0.07445847117578767,142.72347471718444
0.08436430450502953,139.3324973917834
0.1624776534455711,95.3737448315498
0.09728495619921872,129.6488739886197
0.19158582151736875,87.94851031575715
0.38818956661237786,61.09974401728631
0.27965300358338,74.0646703246671
0.36612849573073986,65.68079977891989
0.3972998623354327,61.02206808792767
0.2615583437262363,76.44250916175196
0.35201207653667627,64.56940256675601
0.21875458362469086,84.37264465980388
0.2906646653069208,73.51646853519213
0.12349839434895121,107.88564148549112
0.21954963927825905,85.50758803491752
0.09068965873295123,124.42852621420148
0.3010910635661151,69.64655983313459
0.09738418182199697,120.89748439560623
0.09582622561478264,126.06328534611191
0.28375423902006164,74.69781787276446
0.2046264015818968,87.51657104076538
0.3037191492240741,70.57882630063571
0.3136185296224841,68.66027906822254
0.2698911989283014,75.59612788468769
0.3018701943460562,69.43520571772797
0.3933311973271346,62.34203452820289
0.11967162853970305,111.98355078817058
0.1407676621283193,105.21295975084483
0.26489595228415197,76.23024837060328
0.08438442296434347,141.44298737377255
0.15881233251640295,99.70827526819544
0.19239359968958447,89.1831952861298
0.266906893752765,75.85549322354268
0.1757403964668444,94.18733610982034
0.3483059628645409,66.68139500053407
0.3791690407617291,60.815569995789225
0.18731062886559574,90.04598884014445
0.32672786261208253,67.10558152693902
0.3896246800476347,61.404255759759494
0.09428438161030776,128.6985573775068
0.1338723009489259,112.39084585893093
0.3809110822847032,62.89328686675621
0.12018715870257833,111.78677166576826
0.34028729863864654,66.01093873073174
0.09907161738734324,122.01087516783818
0.189984683555815,90.88825687827628
0.19262996002701924,90.39932633988472
0.21737427591783567,84.75510598351589
0.1706464032114879,96.25121712087552
0.09979282564048568,118.10971677016099
0.21383149423789066,86.40319120113004
0.19837068010593548,84.78653075746665
0.26119630808584693,74.80069305557504
0.35856967608800544,64.10966918333477
0.2707043298766457,73.74922232859537
0.220141072746498,85.25731276343748
0.2053267960678684,88.97130399288555
0.1398482062298345,106.95206084908732
0.18399372516218537,92.40999961301905
0.16757572743105267,95.50055743685212
0.28770346665459096,72.55429247887886
0.2137603482583725,90.52659488834162
0.2449107798930546,80.18690454938809
0.3083574928728117,68.59804045753833
0.3748117917155256,63.60977676291086
0.3983754233115642,60.78221363804104
0.26014746284462104,77.15646104773757
0.06223085569433979,146.3835535366937
0.07825522188082916,137.3163953371126
0.31287508685451904,68.6408181693205
0.20952439748879517,81.82590740339238
0.2569814793645957,74.84620513894339
0.36095717020322704,64.28583546177236
0.14714548634186903,99.08142239276457
0.3300439487452239,68.27080698246061
0.1248213364270273,108.79847885847525
0.3314398973575844,67.82050284658402
0.18635466489342029,89.07664082272719
0.33299977479444764,66.14151527615351
0.21514810123093522,83.43448101462494
0.16495212054326877,100.36536587150319
0.14804584546090166,97.75068878917234
0.15053356713992935,100.31552969554116
0.10346604560437082,119.56425317897921
0.16674508237255142,93.47393529526842
0.3574920114985264,64.67753716917817
0.17271643806622922,96.7499731286176
0.20697640562855363,88.49097852406817
0.25308326506368145,78.41092499768817
0.2452388401081398,75.98479726793745
0.37876611824780687,62.97783109925822
0.24893182335872663,77.97548076936344
0.2789456915442658,72.94957415834936
0.3520594582760828,65.28060867930272
0.2697109122170827,75.61681596848395
0.24729387713616566,79.6129432969447
0.21279938421246894,83.67198356507329
0.1605942030260698,94.70805496572653
0.371053137246355,64.3012549212329
0.2897887161962039,72.5576693483013
0.2006928225393025,84.54759648455008
0.20495853262720296,90.50851016805247
0.24687007852780019,78.57956268652768
0.3099266042332986,68.98196234959237
0.33631078490644933,67.47355930567718
0.31649623810145483,71.90867396163353
0.19356749741451915,88.65997149583315
0.3340590576189506,67.51819993457599
0.132470917688581,107.22575735342218
0.3926241932664074,60.53716800190023
0.1325243822768594,106.3120874348626
0.25935770196353425,75.74267549536641
0.11965698065687012,117.85347456524849
0.2696508575901539,73.30031865623324
0.06000569414391261,156.11356566397728
0.20726314126782294,84.67926554638142
0.060614987902750835,148.48382618456947
0.12055817912254865,112.66397435623493
0.15341951394343925,104.0936239854168
0.11238899323594076,113.64505759410683
0.28597706752502583,73.43493540301985
0.23806070362213216,79.86864525575794
0.15442575825283744,103.1308272694819
0.07279998478708664,137.2155023899192
0.3132848054379857,68.80140899782344
0.30015930229932236,68.89525041830814
0.3739318044955771,64.54045287892454
0.3075688958040905,70.62180264869197
0.19109593942212785,91.75481658509712
0.23066292882047776,83.50916745514553
0.3722922289785904,62.90573736407817
0.1188132873053219,118.84474367520083
0.10308027065674298,117.58768472786043
0.264416262518347,76.07673814588169
0.26847702373882654,75.16813180491745
0.12692705258930675,107.17603208565536
0.3555496654042176,67.48957019249623
0.3198241413803111,70.01965550887891
0.14680390531585974,103.9251528613221
0.31810611301423464,68.40964382146815
0.07597981606292278,145.87326279013004
0.37686282395290277,62.14540577848342
0.3658409296238254,63.38146399745006
0.2600440587904073,76.20999982641287
0.10688923435407043,120.8389968028714
0.37117784405218346,63.23031769250683
0.1598318099699915,98.3610981729806
0.22491117928276533,82.46904165859712
0.38969429423114,60.12470303156302
0.05224969040713571,160.80271101552995
0.1674502539577443,94.06864965217437
0.3161091895219751,68.6521366627731
0.27125943267097014,73.55954404038314
0.23789230876140527,81.39261338242
0.32955682255673496,68.13608227123464
0.13254397535296886,104.50502288510428
0.13142619685024112,109.28716473710007
0.27934095541359866,74.01651470922845
0.13316898861209686,108.14233725829443
0.31771351877899184,67.97864344297405
0.35230045038254865,64.55199764296003
0.36480743688177275,64.12333704231732
0.33755419155465777,67.55781725758187
0.2148765628691933,84.17093539119583
0.3001140483676496,74.3450566076713
0.17207389694427822,94.35227278028063
0.33561976385662734,66.65498070628624
0.2458239313087242,80.00765269482305
0.23883982429448106,77.58694573650094
0.3032169076519159,72.1234793473099
0.33353707979872604,71.68587987976677
0.3146044131843234,71.11067717009682
0.3445228242377209,66.56557413310856
0.1616128995218475,103.97482727215676
0.2443585789565859,77.39652792436144
0.08302629202396397,143.94443268531927
0.20440487339519856,86.8046307425218
0.32919440404838113,67.98191746666832
0.19218090498050908,87.2632189987844
0.15345179244156068,95.51991755206775
0.11124225891469466,121.9315885734786
0.30200978318945404,73.3797361188619
0.16023179522963718,101.36546951263827
0.37880719852036815,62.42314691633573
0.07109342270427807,152.9533730991637
0.18126418603755923,91.71706067957187
0.2797157660955363,72.39668347260769
0.24903756636232321,80.6103461627791
0.3827001932621593,61.52465871058035
0.14142478773977535,109.18167883703262
0.2190081203950965,84.53038077164278
0.3179624206270482,70.7327909450912
0.2452600905441192,78.50166901056653
0.1718459333976272,92.25690281202111
0.26090234250889766,75.73658516236878
0.21452341358288526,83.71065461793191
0.26990625194218953,75.06844100292896
0.23554794899144943,82.17707168535725
0.19805338125158897,88.62367996600837
0.12884375409846197,110.7433712169583
0.2878305862147713,73.50453783493457
0.3435602110635677,67.73128157230876
0.1711997720947652,98.64863908703578
0.39975482065553064,62.240774618778936
0.23575370834186818,81.2426785900607
0.21881064337857464,84.1609512369571
0.38674117748806924,61.9408482081238
0.3664842926823703,63.04547083837127
0.12104767739710584,112.2036373342923
0.0736072177892643,138.07576112180206
0.3299116539214553,66.50472767260497
0.12851354202483042,110.15858931277904
0.22656841663467958,82.20490703683049
0.17097644456961542,93.22335751843875
0.09667676691891154,123.82045702703685
0.33483805980038456,69.44740425292409
0.14034445659643408,105.20644560187739
0.251909877132328,76.90005589088281
0.13495099848883424,110.53327976851234
0.05679291307959561,146.49696030617517
0.34287043990088406,68.09278473508977
0.24104694219939787,80.80878584450912
0.33526705820043934,68.14557224469392
0.2261624189325463,83.43083519321326
0.1401008813476301,104.02819118402171
0.10134754108513742,127.47038709823144
0.09390749955429202,128.19486204656573
0.061572031759226965,165.09982171651265
0.3605903269780026,64.25489404944523
0.34135898896432193,65.54191530365057
0.1208017881730656,111.79848719923761
0.3602380859625445,63.80368183133613
0.3253642793125865,70.61972398444549
0.32280165789767074,68.02960033421239
0.29593468967639147,71.39283517903974
